ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
IE0030974079,29/02/2020,EUR,0.01822
IE00B7J7TB45,29/02/2020,USD,0.00000
IE00BF3N6Z78,29/02/2020,USD,0.14960
IE00BDFK3G24,29/02/2020,USD,0.00000
IE00BFM6TB42,29/02/2020,USD,0.14100
IE00BK0TB144,29/02/2020,USD,0.10060
IE00BJSFQW37,29/02/2020,USD,0.00000
IE00B74DQ490,29/02/2020,USD,0.57510
IE00BYWZ0440,29/02/2020,USD,0.26660
IE00BKBF4J08,29/02/2020,USD,0.19760
IE00BJSFQX44,29/02/2020,USD,0.00000
IE00BJSFR200,29/02/2020,USD,0.00000
IE00B0M63730,29/02/2020,USD,0.00030
IE00B0M63516,29/02/2020,USD,0.01930
IE00B0M63953,29/02/2020,USD,0.00000
IE00B0M63177,29/02/2020,USD,0.00650
IE00BVDPJP67,29/02/2020,GBP,0.00000
IE00B14X4N27,29/02/2020,EUR,0.00000
IE00B02KXH56,29/02/2020,USD,0.00000
IE00BCLWRG39,29/02/2020,USD,0.62590
IE00B0M63391,29/02/2020,USD,0.03160
IE00B14X4M10,29/02/2020,USD,0.01230
IE00B0M63623,29/02/2020,USD,0.00000
IE00B0M62Q58,29/02/2020,USD,0.00460
IE0031442068,29/02/2020,USD,0.00000
IE00B0M63060,29/02/2020,GBP,0.00000
IE00B87RLX93,31/03/2020,EUR,0.00000
IE00BZ1NCS44,31/03/2020,USD,0.00000
IE00BDFL4P12,31/03/2020,USD,0.00000
IE00B8KGV557,31/03/2020,USD,1.27980
IE00B86MWN23,31/03/2020,EUR,1.28710
IE00BG13YK79,31/03/2020,EUR,0.00000
IE00B8FHGS14,31/03/2020,USD,0.89320
IE00BYXPXL17,31/03/2020,USD,0.11070
IE00BD1JRZ09,31/03/2020,USD,0.07850
IE00BGPP8L80,31/03/2020,USD,0.06190
IE00B6SPMN59,31/03/2020,USD,1.04000
IE00BYX8XD24,31/03/2020,USD,0.10150
IE00BD93YH54,31/03/2020,USD,0.00000
IE00B87G8S03,31/03/2020,USD,0.00000
IE00BZ171348,31/03/2020,USD,0.04010
IE00B9M6SJ31,31/03/2020,EUR,0.08810
IE00B988C465,31/03/2020,CHF,0.00000
IE00B8KQFS66,31/03/2020,GBP,0.00000
IE00B9M04V95,31/03/2020,CHF,0.00000
IE00B9M6RS56,31/03/2020,EUR,0.02140
IE00BYXYX745,31/03/2020,EUR,0.00000
IE00BF20LF40,31/03/2020,EUR,0.03280
IE00B8J37J31,31/03/2020,CHF,0.74050
IE00B8BVCK12,31/03/2020,CHF,0.62060
IE00B88DZ566,31/03/2020,CHF,0.70850
IE00BDDRH631,31/05/2020,USD,0.70610
IE00BYXYYP94,31/05/2020,USD,0.13740
IE00BCRY5Y77,31/05/2020,USD,0.00000
IE00BZ17CN18,31/05/2020,USD,0.26600
IE00BCRY6003,31/05/2020,USD,0.00000
IE00BD8PH067,31/05/2020,USD,0.00000
IE00BD8PGZ49,31/05/2020,USD,0.00000
IE00BK5MT033,31/05/2020,USD,0.00000
IE00BFM6TC58,31/05/2020,USD,0.14160
IE00BSKRJZ44,31/05/2020,USD,0.00000
IE00BJP26C72,31/05/2020,USD,0.00010
IE00BGCSB447,31/05/2020,USD,0.11940
IE00BCRY6227,31/05/2020,USD,0.00000
IE00BJP26F04,31/05/2020,GBP,0.00010
IE00BCRY6441,31/05/2020,GBP,0.04780
IE00BSKRJX20,31/05/2020,EUR,0.00000
IE00BJP26D89,31/05/2020,EUR,0.00000
IE00BCRY6557,31/05/2020,EUR,0.00000
IE00BYZK4669,31/05/2020,USD,0.06660
IE00BYZK4552,31/05/2020,USD,0.03980
IE00BYWZ0333,31/05/2020,USD,0.00200
IE00BKPSFD61,31/05/2020,USD,0.00600
IE00BYPC1H27,31/05/2020,USD,0.00000
IE00BKT6RT64,31/05/2020,USD,0.00000
IE00BG0J4C88,31/05/2020,USD,0.03350
IE00BG0J4841,31/05/2020,USD,0.00000
IE00BYZK4883,31/05/2020,USD,0.04220
IE00BG0SKF03,31/05/2020,USD,1.94200
IE00BF2PG656,31/05/2020,EUR,0.08500
IE00BQN1K786,31/05/2020,EUR,0.11930
IE00BG13YJ64,31/05/2020,EUR,0.00000
IE00BZ0PKV06,31/05/2020,EUR,0.14750
IE00BG13YL86,31/05/2020,EUR,0.00000
IE00BQN1K562,31/05/2020,EUR,0.16060
IE00BG13YG34,31/05/2020,EUR,0.00000
IE00BQN1KC32,31/05/2020,EUR,0.14240
IE00BQN1K901,31/05/2020,EUR,0.16130
IE00BG13YH41,31/05/2020,EUR,0.00000
IE00BD1F4N50,31/05/2020,USD,0.11230
IE00BFF5RZ82,31/05/2020,USD,0.00000
IE00BZ0PKS76,31/05/2020,USD,0.14410
IE00BG13YZ23,31/05/2020,USD,0.00000
IE00BD1F4L37,31/05/2020,USD,0.10530
IE00BF2QSQ20,31/05/2020,USD,0.00000
IE00BD1F4K20,31/05/2020,USD,0.07310
IE00BD1F4M44,31/05/2020,USD,0.18780
IE00BFF5RX68,31/05/2020,USD,0.03200
IE00BP3QZ825,31/05/2020,USD,0.52500
IE00BF450720,31/05/2020,USD,0.09230
IE00BYXPXK00,31/05/2020,USD,0.45420
IE00BZ0PKT83,31/05/2020,USD,0.11410
IE00BP3QZ601,31/05/2020,USD,0.78660
IE00BP3QZD73,31/05/2020,USD,0.55190
IE00BP3QZB59,31/05/2020,USD,0.82190
IE00BFYTYS33,31/05/2020,USD,0.00000
IE00BGL86Z12,31/05/2020,USD,0.03620
IE00BF3N7219,31/05/2020,USD,0.00000
IE00BDFK1680,31/05/2020,USD,0.00000
IE00BDFJYP58,31/05/2020,USD,0.24570
IE00BYM31M36,31/05/2020,USD,0.00000
IE00BYZK4776,31/05/2020,USD,0.00280
IE00BQT3WG13,31/05/2020,USD,0.05120
IE00BJ5JPG56,31/05/2020,USD,0.02850
IE00BL977C92,31/05/2020,USD,0.01500
IE00BHZPJ239,31/05/2020,USD,0.02050
IE00BHZPJ122,31/05/2020,USD,0.00000
IE00BFNM3P36,31/05/2020,USD,0.03890
IE00BFNM3N12,31/05/2020,USD,0.00000
IE00BYVJRP78,31/05/2020,USD,0.12960
IE00BGDQ0T50,31/05/2020,USD,0.00000
IE00BHZPJ015,31/05/2020,EUR,0.04520
IE00BHZPHZ28,31/05/2020,EUR,0.00000
IE00BFNM3B99,31/05/2020,EUR,0.06660
IE00BFNM3C07,31/05/2020,EUR,0.00000
IE00BCLWRF22,31/05/2020,EUR,0.52170
IE00BCLWRD08,31/05/2020,EUR,0.53490
IE00BJLKK341,31/05/2020,EUR,0.04570
IE00BJM0B415,31/05/2020,EUR,0.00000
IE00BHZPJ783,31/05/2020,EUR,0.06050
IE00BHZPJ676,31/05/2020,EUR,0.00000
IE00BFNM3D14,31/05/2020,EUR,0.06504
IE00BFNM3F38,31/05/2020,EUR,0.00000
IE00BP3QZJ36,31/05/2020,EUR,0.86447
IE00BZCQB185,31/05/2020,USD,0.02733
IE00BHZPJ452,31/05/2020,USD,0.02110
IE00BHZPJ346,31/05/2020,USD,0.00000
IE00BFNM3L97,31/05/2020,USD,0.05800
IE00BFNM3M05,31/05/2020,USD,0.00000
IE00BYVJRQ85,31/05/2020,EUR,0.05810
IE00BYX8XC17,31/05/2020,USD,0.06720
IE00BGDQ0V72,31/05/2020,USD,0.00000
IE00BHZPJ908,31/05/2020,USD,0.01400
IE00BHZPJ890,31/05/2020,USD,0.00000
IE00BFNM3G45,31/05/2020,USD,0.03600
IE00BFNM3H51,31/05/2020,USD,0.00000
IE00BZ173V67,31/05/2020,EUR,0.00000
IE00BYVJRR92,31/05/2020,USD,0.06660
IE00BZ173T46,31/05/2020,USD,0.00000
IE00BHZPJ569,31/05/2020,USD,0.00560
IE00BG11HV38,31/05/2020,USD,0.00000
IE00BFNM3J75,31/05/2020,USD,0.03990
IE00BFNM3K80,31/05/2020,USD,0.00000
IE00BYX2JD69,31/05/2020,USD,0.07180
IE00BDZZTM54,31/05/2020,USD,0.00000
IE00BYXG2H39,31/05/2020,USD,0.00470
IE00BDZVHG35,31/05/2020,USD,0.00000
IE00BD3RYZ16,31/05/2020,SEK,0.55680
IE00BKTLJC87,31/05/2020,USD,0.01520
IE00BKTLJB70,31/05/2020,USD,0.00010
IE00BP3QZG05,31/05/2020,USD,0.06750
IE00BD0B9B76,31/05/2020,USD,0.12330
IE00BQT3VN15,31/05/2020,USD,0.08540
IE00BKP5L409,31/05/2020,USD,0.07980
IE00BYXYYN70,31/05/2020,USD,0.15220
IE00BZ6V7883,31/05/2020,USD,0.00000
IE00BKT1CR43,30/06/2020,USD,0.01810
IE00BKRWN659,30/06/2020,USD,0.03780
IE00BDQZ5152,30/06/2020,USD,0.00000
IE00B3DKXQ41,30/06/2020,EUR,0.00000
IE00B4L60045,30/06/2020,EUR,0.00000
IE00BSKRK281,30/06/2020,EUR,0.00070
IE00B4L5ZY03,30/06/2020,EUR,0.00000
IE00BKT6BH25,30/06/2020,EUR,0.01700
IE00B4L5ZG21,30/06/2020,EUR,0.00000
IE00B3B8Q275,30/06/2020,EUR,0.00490
IE00B3FH7618,30/06/2020,EUR,0.00000
IE00B4WXJG34,30/06/2020,EUR,0.00000
IE00B4WXJH41,30/06/2020,EUR,0.00000
IE00B4L60H17,30/06/2020,GBP,0.07380
IE00B3F81R35,30/06/2020,EUR,0.00000
IE00BF11F565,30/06/2020,EUR,0.04550
IE00BDFJYN35,30/06/2020,EUR,0.00080
IE00BK6NC407,30/06/2020,EUR,0.03450
IE00BJBLQC81,30/06/2020,EUR,0.03100
IE00B4WXJJ64,30/06/2020,EUR,0.00000
IE00BMFJGP26,30/06/2020,EUR,0.00170
IE00B3F81409,30/06/2020,USD,0.00000
IE00BZ043R46,30/06/2020,USD,0.08850
IE00BF540Y54,30/06/2020,USD,0.00000
IE00BDBRDM35,30/06/2020,USD,0.09190
IE00BD1JRY91,30/06/2020,USD,0.08500
IE00BYV3HN70,30/06/2020,USD,0.05580
IE00BJBLQB74,30/06/2020,USD,0.06600
IE00B4K48X80,30/06/2020,EUR,0.91140
IE00B4L5YX21,30/06/2020,USD,0.91870
IE00BFM15T99,30/06/2020,USD,0.00000
IE00BKT6FV49,30/06/2020,USD,0.08430
IE00BL4KKV31,30/06/2020,USD,0.02490
IE00B4L5Y983,30/06/2020,USD,0.97920
IE00BD45YS76,30/06/2020,USD,0.00150
IE00BKBF6H24,30/06/2020,USD,0.00000
IE00B6QGFW01,30/06/2020,USD,0.04670
IE00BFM6T814,30/06/2020,USD,0.16540
IE00B3F81K65,30/06/2020,USD,0.00000
IE00BYZ28V50,30/06/2020,USD,0.05710
IE00BDFK3H31,30/06/2020,USD,0.00000
IE00BK7Y2P34,30/06/2020,USD,0.05320
IE00BKT6FT27,30/06/2020,USD,0.00000
IE00B3B8PX14,30/06/2020,USD,2.20620
IE00BD8PH174,30/06/2020,USD,0.00000
IE00BKPT2S34,30/06/2020,USD,0.01150
IE00B5M4WH52,30/06/2020,USD,0.04400
IE00BFZPF546,30/06/2020,USD,0.25620
IE00B5377D42,30/06/2020,USD,1.35350
IE00B3F81G20,30/06/2020,USD,0.00000
IE00B4L5YC18,30/06/2020,USD,0.59970
IE00B2QWDY88,30/06/2020,USD,0.00000
IE00B4WXJD03,30/06/2020,USD,0.00000
IE00BYYR0489,30/06/2020,USD,0.43540
IE00BJ5JPJ87,30/06/2020,USD,0.00000
IE00B52XQP83,30/06/2020,USD,0.57540
IE00BRHZ0398,30/06/2020,GBP,0.00000
IE00BF4RFH31,30/06/2020,USD,0.05650
IE00B2QWCY14,30/06/2020,USD,0.00000
IE00B4WXJK79,30/06/2020,GBP,0.00000
IE00B3VWN179,31/07/2020,USD,1.97700
IE00B3VWN393,31/07/2020,USD,2.59370
IE00BFXYHY63,31/07/2020,USD,0.00000
IE00BJJPVP04,31/07/2020,USD,0.00000
IE00BGPP6473,31/07/2020,USD,0.00000
IE00B3VWN518,31/07/2020,USD,2.81630
IE00B3VTMJ91,31/07/2020,EUR,0.00000
IE00B3VTML14,31/07/2020,EUR,0.09070
IE00B3VTN290,31/07/2020,EUR,0.50790
IE00B53L3W79,31/07/2020,EUR,2.48070
IE00B53HP851,31/07/2020,GBP,3.56750
IE00B53QG562,31/07/2020,EUR,2.32080
IE00BYXZ2585,31/07/2020,EUR,0.00000
IE00BG0J9Y53,31/07/2020,EUR,0.00000
IE00BKBF6616,31/07/2020,EUR,0.00560
IE00BL3J3H81,31/07/2020,EUR,0.25160
IE00B52MJY50,31/07/2020,USD,4.91140
IE00B5BMR087,31/07/2020,USD,5.20250
IE00BD8KRH84,31/07/2020,USD,0.00000
IE00BL3J3G74,31/07/2020,USD,0.09670
IE00B53L4350,31/07/2020,USD,4.95280
IE00BF5LJ058,31/07/2020,EUR,0.04500
IE00B53L4X51,31/07/2020,EUR,0.85550
IE00B52SF786,31/07/2020,USD,3.07870
IE00B5L8K969,31/07/2020,USD,1.88350
IE00BWK1SP74,31/07/2020,CHF,0.08110
IE00B3VWMM18,31/07/2020,EUR,2.23260
IE00BWZN1T31,31/07/2020,USD,0.11230
IE00B53QDK08,31/07/2020,USD,2.89350
IE00B5W4TY14,31/07/2020,USD,1.19880
IE00B5WHFQ43,31/07/2020,USD,1.21480
IE00B5V87390,31/07/2020,USD,6.84470
IE00B3VWLG82,31/07/2020,GBP,3.90670
IE00B539F030,31/07/2020,GBP,3.86230
IE00B3VWM098,31/07/2020,USD,3.65200
IE00B52SFT06,31/07/2020,USD,4.93720
IE00B53SZB19,31/07/2020,USD,2.12770
IE00BYVQ9F29,31/07/2020,USD,0.00810
IE00B52MJD48,31/07/2020,JPY,241.49430
IE00BG5QQ390,31/10/2020,USD,0.12780
IE00BZ048579,31/10/2020,USD,0.00000
IE00BK7Y2S64,31/10/2020,USD,0.00000
IE00BZ048462,31/10/2020,USD,0.00000
IE00BF11F458,31/10/2020,USD,0.00000
IE00BF7TPM11,31/10/2020,USD,0.00000
IE00BDFGJ627,31/10/2020,USD,0.08270
IE00BDDRDZ46,31/10/2020,USD,0.41320
IE00B4PY7Y77,31/10/2020,USD,0.00000
IE00BYXYYL56,31/10/2020,USD,0.27650
IE00BF3N7102,31/10/2020,USD,0.00000
IE00BDFJYL11,31/10/2020,USD,0.00000
IE00BDDRH961,31/10/2020,USD,1.31940
IE00BK6M1392,31/10/2020,USD,0.25490
IE00BDQYWQ65,31/10/2020,USD,0.00010
IE00BDZVHB89,31/10/2020,USD,0.00000
IE00B1FZSC47,31/10/2020,USD,4.90480
IE00BDZVH859,31/10/2020,USD,0.00000
IE00BDZVH966,31/10/2020,USD,0.12780
IE00B1FZS798,31/10/2020,USD,0.00000
IE00BGPP6580,31/10/2020,USD,0.00000
IE00BGPP6697,31/10/2020,USD,0.00000
IE00BK7Y2R57,31/10/2020,USD,0.08590
IE00BYZTVV78,31/10/2020,EUR,0.00000
IE00BYZTVT56,31/10/2020,EUR,0.00000
IE00BK74KV56,31/10/2020,EUR,0.00000
IE00BF5GB717,31/10/2020,EUR,0.00140
IE00B1FZS681,31/10/2020,EUR,0.00000
IE00B1FZS806,31/10/2020,EUR,0.00020
IE00B1FZS913,31/10/2020,EUR,0.00000
IE00B1FZSD53,31/10/2020,GBP,0.00000
IE00B1FZS244,31/10/2020,USD,0.00000
IE00BGDPWV87,31/10/2020,USD,0.11650
IE00B1W57M07,31/10/2020,USD,0.00000
IE0008471009,31/10/2020,EUR,0.00000
IE00B1YZSC51,31/10/2020,EUR,0.00170
IE00BL4KKW48,31/10/2020,EUR,0.25870
IE00B1FZSB30,31/10/2020,GBP,0.00000
IE00B1FZS350,31/10/2020,USD,0.00000
IE00BDZVHC96,31/10/2020,USD,0.00000
IE00BDZVHD04,31/10/2020,USD,0.16290
IE00BFM6T921,31/10/2020,USD,0.13120
IE00B57X3V84,31/10/2020,USD,0.56500
IE00B2NPL135,31/10/2020,USD,0.00000
IE00BD5J2G21,31/10/2020,EUR,0.77160
IE00B1XNH568,31/10/2020,EUR,0.00000
IE00B1XNHC34,31/10/2020,USD,0.00000
IE00B1FZS467,31/10/2020,USD,0.00000
IE00B27YCF74,31/10/2020,USD,0.00000
IE00B1TXK627,31/10/2020,USD,0.00000
IE00B2NPKV68,31/10/2020,USD,0.00000
IE00BYXYYK40,31/10/2020,USD,0.23420
IE00BDFGJ734,31/10/2020,USD,0.00000
IE00BDDRH417,31/10/2020,USD,1.17800
IE00BJ5JPH63,31/10/2020,USD,0.23880
IE00BGQ0J979,31/10/2020,USD,0.22150
IE00BDDRDW15,31/10/2020,USD,0.00000
IE00BF553838,31/10/2020,USD,0.20650
IE00BKP5L730,31/10/2020,USD,0.19290
IE00BKP5L623,31/10/2020,USD,0.17920
IE00B1TXHL60,31/10/2020,USD,0.00000
IE00B2QWDR12,31/10/2020,USD,0.00050
IE00B27YCP72,31/10/2020,USD,0.00010
IE00B27YCK28,31/10/2020,USD,0.00000
IE00BYYHSM20,31/10/2020,EUR,0.00000
IE00B52VJ196,31/10/2020,EUR,0.60290
IE00BGDPWW94,31/10/2020,EUR,0.00000
IE00B1FZS574,31/10/2020,USD,0.00010
IE00B296QM64,31/10/2020,USD,0.00000
IE00BKM4H312,31/10/2020,USD,0.00000
IE00B27YCN58,31/10/2020,USD,0.00000
IE00BYYHSQ67,31/10/2020,USD,0.00000
IE00BKPSFC54,31/10/2020,USD,0.02050
IE0008470928,31/10/2020,EUR,0.00000
IE00B1TXLS18,31/10/2020,GBP,0.00000
IE00B44CGS96,31/10/2020,USD,0.00000
IE00BYXYYM63,31/10/2020,USD,0.11720
IE00BDFJYM28,31/10/2020,USD,0.12290
IE00BDFGJ841,31/10/2020,USD,0.00000
IE00B1FZSF77,31/10/2020,USD,0.00000
IE00BJK55B31,31/10/2020,USD,0.23490
IE00BKF09C98,31/10/2020,USD,0.00000
IE00BMDFDY08,31/10/2020,USD,0.05690
IE00BJK55C48,31/10/2020,EUR,0.14530
IE00BKLC5874,31/10/2020,EUR,0.00000
IE00BK4W7N32,31/10/2020,USD,0.00000
IE00BKKKWJ26,31/10/2020,USD,0.04580
IE00BH4G7D40,31/10/2020,USD,0.00000
IE00B6X2VY59,30/11/2020,EUR,0.00000
IE00B6R52143,30/11/2020,USD,0.46070
IE00B652H904,30/11/2020,USD,0.00000
IE00B7LGZ558,30/11/2020,EUR,0.00000
IE00B5V94313,30/11/2020,EUR,0.00000
IE00B6R52036,30/11/2020,USD,0.07250
IE00BFMM9235,30/11/2020,EUR,0.05090
IE00B7LW6Y90,30/11/2020,EUR,0.00000
IE00BKT1CS59,30/11/2020,EUR,0.15270
IE00BFM6TD65,30/11/2020,USD,0.22630
IE00B6TLBW47,30/11/2020,USD,0.00000
IE00B6R52259,30/11/2020,USD,0.55670
IE00BKM4H197,30/11/2020,USD,0.18190
IE00B42Z5J44,30/11/2020,EUR,0.69990
IE00B7XYN974,30/11/2020,GBP,0.86830
IE00B4M7GH52,30/11/2020,USD,0.00000
IE00BJ5JP212,30/11/2020,USD,0.00010
IE00BJ5JP329,30/11/2020,USD,0.00000
IE00BJ5JP105,30/11/2020,USD,0.00000
IE00B441G979,30/11/2020,EUR,0.66200
IE00B42YS929,30/11/2020,GBP,0.83270
IE00BJ5JNZ06,30/11/2020,USD,0.00000
IE00BJ5JNY98,30/11/2020,USD,0.00000
IE00B6R51Z18,30/11/2020,USD,0.20660
IE00BDDRF478,30/11/2020,USD,0.04890
IE00B4MCHD36,30/11/2020,USD,0.05340
IE00B40B8R38,30/11/2020,USD,0.14240
IE00B42NKQ00,30/11/2020,USD,0.10600
IE00B3ZW0K18,30/11/2020,EUR,0.95280
IE00B4JNQZ49,30/11/2020,USD,0.15100
IE00B3Y8X563,30/11/2020,GBP,1.09920
IE00BMBKBZ46,30/11/2020,EUR,0.00000
IE00B43HR379,30/11/2020,USD,0.10800
IE00B4LN9N13,30/11/2020,USD,0.05280
IE00B3WJKG14,30/11/2020,USD,0.10270
IE00B4MKCJ84,30/11/2020,USD,0.01710
IE00B4KBBD01,30/11/2020,USD,0.22970
IE00BD3V0B10,30/11/2020,USD,0.02350
IE00BFMM8Y81,30/11/2020,EUR,0.02250
IE00B428Z604,30/11/2020,EUR,0.00000
IE00BMX0DF60,30/11/2020,USD,0.00080
IE00BLF5J545,28/02/2021,USD,3.43170
IE00BZ173W74,28/02/2021,USD,0.11150
IE00BCLWRB83,28/02/2021,USD,0.00000
IE00BK7Y2Q41,28/02/2021,USD,0.15900
IE00BF3N6Y61,28/02/2021,USD,0.00000
IE00BDFK3736,28/02/2021,USD,0.00000
IE00BLF5J438,28/02/2021,USD,3.85380
IE00BJBLQ842,28/02/2021,USD,0.15610
IE00BYXYYJ35,28/02/2021,USD,0.17350
IE0032895942,28/02/2021,USD,0.00000
IE00BJ5JMP33,28/02/2021,USD,0.11840
IE00BGSF1X88,28/02/2021,USD,0.02580
IE00BGR7L912,28/02/2021,USD,0.00000
IE00BK7XZ629,28/02/2021,USD,0.05800
IE00BDFK1573,28/02/2021,USD,0.06250
IE00BDFK1N50,28/02/2021,USD,0.00000
IE00BDDRHB81,28/02/2021,USD,0.28550
IE00BYXPSP02,28/02/2021,USD,0.05960
IE00B14X4S71,28/02/2021,USD,0.00000
IE00BKTN1T54,28/02/2021,USD,0.00000
IE00BK95B138,28/02/2021,USD,0.00000
IE00B5L65R35,28/02/2021,GBP,0.00000
IE0032523478,28/02/2021,EUR,0.00000
IE00B14X4Q57,28/02/2021,EUR,0.00000
IE00BMVJSF08,28/02/2021,EUR,0.00000
IE00BK6NC514,28/02/2021,EUR,0.13720
IE00BF3N7094,28/02/2021,EUR,0.15700
IE00B66F4759,28/02/2021,EUR,0.00000
IE00BJBLQ958,28/02/2021,EUR,0.14150
IE00BF3NC260,28/02/2021,EUR,0.14250
IE00B0M62X26,28/02/2021,EUR,0.06170
IE00BMTX2B82,28/02/2021,EUR,0.01880
IE00B0M62Y33,28/02/2021,EUR,0.00000
IE00B14X4T88,28/02/2021,USD,0.00000
IE00B02KXK85,28/02/2021,USD,0.00000
IE00B00FV011,28/02/2021,GBP,0.00010
IE0005042456,28/02/2021,GBP,0.00000
IE00BYZ28W67,28/02/2021,GBP,0.06680
IE00BKM4GZ66,28/02/2021,USD,0.57960
IE00BD45KH83,28/02/2021,USD,0.00000
IE00B0M62S72,28/02/2021,EUR,0.00000
IE00B02KXL92,28/02/2021,EUR,0.00000
IE00B02KXM00,28/02/2021,EUR,0.00000
IE00B0M62V02,28/02/2021,EUR,0.00000
IE00B0M62T89,28/02/2021,EUR,0.00000
IE00BGDQ0L74,28/02/2021,EUR,0.11190
IE00B0M63284,28/02/2021,EUR,0.00000
IE00B00FV128,28/02/2021,GBP,0.00000
IE00BK0TB144,28/02/2021,USD,0.12370
IE00BJSFQW37,28/02/2021,USD,0.00000
IE00BDFK3G24,28/02/2021,USD,0.00000
IE00BFM6TB42,28/02/2021,USD,0.12690
IE00B7J7TB45,28/02/2021,USD,0.00000
IE00BF3N6Z78,28/02/2021,USD,0.12630
IE00BKBF4J08,28/02/2021,USD,0.22660
IE00BJSFR200,28/02/2021,USD,0.00000
IE00BJSFQX44,28/02/2021,USD,0.00000
IE00BYWZ0440,28/02/2021,USD,0.22410
IE00B74DQ490,28/02/2021,USD,0.00000
IE00BKPX3K41,28/02/2021,USD,0.01440
IE00B0M63730,28/02/2021,USD,0.04130
IE00B0M63516,28/02/2021,USD,0.00000
IE00B0M63953,28/02/2021,USD,0.00010
IE00B0M63177,28/02/2021,USD,0.00000
IE00BVDPJP67,28/02/2021,GBP,0.00000
IE00B14X4N27,28/02/2021,EUR,0.00000
IE00B02KXH56,28/02/2021,USD,0.00000
IE00BCLWRG39,28/02/2021,USD,0.46190
IE00B0M63391,28/02/2021,USD,0.00000
IE00B14X4M10,28/02/2021,USD,0.00110
IE00B0M63623,28/02/2021,USD,0.00000
IE00B0M62Q58,28/02/2021,USD,0.00000
IE0031442068,28/02/2021,USD,0.00000
IE00B0M63060,28/02/2021,GBP,0.00000
IE00BF2PG656,18/03/2021,EUR,0.08820
IE00BP3QZG05,18/03/2021,USD,0.00150
IE00BQT3VN15,18/03/2021,USD,0.12190
IE00B0M62T89,18/03/2021,EUR,0.00000
IE00B87RLX93,31/03/2021,EUR,0.00000
IE00BZ1NCS44,31/03/2021,USD,0.00000
IE00BDFL4P12,31/03/2021,USD,0.00000
IE00B8KGV557,31/03/2021,USD,0.83900
IE00BKVL7D31,31/03/2021,EUR,0.11420
IE00BMDBM966,31/03/2021,EUR,0.47630
IE00B86MWN23,31/03/2021,EUR,1.56190
IE00BG13YK79,31/03/2021,EUR,0.00000
IE00BKVL7331,31/03/2021,USD,0.01010
IE00BKVL7778,31/03/2021,USD,0.05140
IE00BMH5T269,31/03/2021,USD,0.00630
IE00BMH5VP31,31/03/2021,USD,0.00030
IE00B8FHGS14,31/03/2021,USD,1.15680
IE00BYXPXL17,31/03/2021,USD,0.14240
IE00BD1JRZ09,31/03/2021,USD,0.15330
IE00BGPP8L80,31/03/2021,USD,0.13480
IE00BMCZLJ20,31/03/2021,USD,0.00000
IE00B6SPMN59,31/03/2021,USD,1.56410
IE00BYX8XD24,31/03/2021,USD,0.17040
IE00BD93YH54,31/03/2021,USD,0.00000
IE00B87G8S03,31/03/2021,USD,0.00000
IE00BZ171348,31/03/2021,USD,0.02820
IE00B9M6SJ31,31/03/2021,EUR,0.00000
IE00B988C465,31/03/2021,CHF,0.00000
IE00B8KQFS66,31/03/2021,GBP,0.00000
IE00B9M04V95,31/03/2021,CHF,0.00000
IE00B9M6RS56,31/03/2021,EUR,0.00000
IE00B8JDT196,31/03/2021,USD,0.00220
IE00BKPT2T41,31/03/2021,USD,0.00250
IE00BMW42298,31/03/2021,EUR,0.00980
IE00BMW42074,31/03/2021,EUR,0.03750
IE00BMW42637,31/03/2021,EUR,0.02030
IE00BMW42306,31/03/2021,EUR,0.03030
IE00BMW42181,31/03/2021,EUR,0.02710
IE00BMW42413,31/03/2021,EUR,0.00300
IE00BYXYX745,31/03/2021,EUR,0.00000
IE00BF20LF40,31/03/2021,EUR,0.11780
IE00B8J37J31,31/03/2021,CHF,0.73690
IE00B8BVCK12,31/03/2021,CHF,0.90730
IE00B88DZ566,31/03/2021,CHF,0.68100
IE00BMTX1Y45,31/03/2021,USD,0.00000
IE00BCRY5Y77,31/05/2021,USD,0.00000
IE00BYXYYP94,31/05/2021,USD,0.09500
IE00BDDRH631,31/05/2021,USD,0.47990
IE00BCRY6003,31/05/2021,USD,0.00000
IE00BLF5J651,31/05/2021,USD,10.23830
IE00BZ17CN18,31/05/2021,USD,0.25840
IE00BMWB9526,31/05/2021,USD,1.76000
IE00BSKRJZ44,31/05/2021,USD,0.00000
IE00BK5MT033,31/05/2021,USD,0.00000
IE00BFM6TC58,31/05/2021,USD,0.11020
IE00BD8PGZ49,31/05/2021,USD,0.00180
IE00BD8PH067,31/05/2021,USD,0.00000
IE00BJP26C72,31/05/2021,USD,0.00000
IE00BCRY6227,31/05/2021,USD,0.00000
IE00BGCSB447,31/05/2021,USD,0.04300
IE00BMWB9302,31/05/2021,USD,0.56000
IE00BJP26F04,31/05/2021,GBP,0.00000
IE00BCRY6441,31/05/2021,GBP,0.00000
IE00BSKRJX20,31/05/2021,EUR,0.00000
IE00BJP26D89,31/05/2021,EUR,0.00000
IE00BCRY6557,31/05/2021,EUR,0.00000
IE00BYZK4669,31/05/2021,USD,0.06270
IE00BYZK4552,31/05/2021,USD,0.05550
IE00BYWZ0333,31/05/2021,USD,0.00000
IE00BKT6RT64,31/05/2021,USD,0.00000
IE00BKPSFD61,31/05/2021,USD,0.14580
IE00BMZ17Y47,31/05/2021,USD,0.00050
