ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
LU0871639380,03/12/2019,USD,0.00000
LU0743604679,03/12/2019,USD,0.04560
LU0842062969,03/12/2019,USD,0.00000
GB0009383836,29/02/2020,USD,0
LU0836515717,31/03/2020,USD,4.98180
LU0836512961,31/03/2020,USD,4.47970
LU0938202826,31/03/2020,USD,5.28130
LU0960942059,31/03/2020,USD,3.12750
LU0836514587,31/03/2020,USD,2.91090
LU0960941754,31/03/2020,USD,0.05000
LU0938202743,31/03/2020,USD,3.65230
LU0826454976,31/03/2020,EUR,1.24680
LU0839971503,31/03/2020,USD,1.15910
LU2087589268,31/03/2020,USD,0.00000
LU0826455437,31/03/2020,USD,6.91280
LU1333800438,31/03/2020,USD,0.52960
GB0009383836,22/05/2020,USD,0.07980
LU0784324112,31/05/2020,USD,0.00000
LU0725892383,31/05/2020,USD,0.00000
LU0725892466,31/05/2020,USD,0.00000
LU0725887540,31/05/2020,USD,0.00000
LU1246651910,31/05/2020,USD,0.00000
LU1653088168,31/05/2020,USD,0.00000
LU0678985754,31/05/2020,USD,0.00000
LU1513020419,31/05/2020,USD,0.00000
LU1508158356,31/05/2020,USD,0.00000
LU1586024074,31/05/2020,USD,0.00000
LU1508158273,31/05/2020,USD,0.00000
LU2079411406,31/05/2020,EUR,0.00000
LU0995223301,31/05/2020,USD,0.00000
LU0965649881,31/05/2020,USD,0.00000
LU1033658136,31/05/2020,USD,0.00000
LU1033658722,31/05/2020,USD,0.00000
LU1061270184,31/05/2020,USD,0.00000
LU0852336535,31/05/2020,USD,0.00000
LU0852332542,31/05/2020,USD,0.00000
LU1321847714,31/05/2020,USD,0.17860
LU1321847987,31/05/2020,USD,0.13950
LU1289970243,31/05/2020,USD,1.33360
LU1896777239,31/05/2020,USD,0.20330
LU1093538335,31/05/2020,USD,0.75444
LU1308276671,31/05/2020,USD,0.00000
LU1118028742,31/05/2020,USD,6.26135
LU1567862849,31/05/2020,USD,4.76754
LU1567863144,31/05/2020,USD,3.95702
LU1572169453,31/05/2020,USD,457.64400
LU1072457747,31/05/2020,USD,0.10737
LU0997362164,31/05/2020,USD,0.17409
LU0949128572,31/05/2020,USD,6.47952
LU0949128226,31/05/2020,USD,6.69602
LU1800013283,31/05/2020,USD,0.00000
LU1814255391,31/05/2020,USD,0.00000
LU1706560163,31/05/2020,USD,6.27860
LU1706559827,31/05/2020,USD,20.25200
LU1435395808,31/05/2020,EUR,0.00000
LU0802637750,31/05/2020,EUR,0.00000
LU0776931064,31/05/2020,EUR,0.00000
LU0526376511,31/05/2020,EUR,0.00000
LU0526377089,31/05/2020,EUR,3.50300
LU0525202312,31/05/2020,EUR,0.00000
LU0313923905,31/05/2020,EUR,0.00000
LU0827973438,31/05/2020,EUR,0.00000
LU1893597481,31/05/2020,EUR,0.00000
LU1893597721,31/05/2020,EUR,0.00000
LU1893597564,31/05/2020,EUR,58.17500
LU1893598026,31/05/2020,EUR,0.00000
LU1893597648,31/05/2020,EUR,1.19240
LU1193909402,31/05/2020,EUR,0.10840
LU0438336264,31/05/2020,EUR,0.00000
LU1200840038,31/05/2020,EUR,0.00000
LU0438336421,31/05/2020,EUR,0.36200
LU1117534401,31/05/2020,EUR,0.49790
LU1117534666,31/05/2020,EUR,0.00000
LU1908248021,31/05/2020,USD,0.00000
LU1376384878,31/05/2020,USD,0.00000
LU1373035077,31/05/2020,USD,0.00000
LU1373034930,31/05/2020,USD,0.00000
LU1251621188,31/05/2020,USD,0.00000
LU1288049866,31/05/2020,USD,0.49100
LU1288049940,31/05/2020,USD,0.43050
LU1258025839,31/05/2020,USD,0.34990
LU1382784764,31/05/2020,USD,0.00000
LU1603214153,31/05/2020,USD,0.03900
LU1603215044,31/05/2020,USD,0.00000
LU1603214401,31/05/2020,USD,0.00000
LU1251621345,31/05/2020,USD,0.00000
LU1817852764,31/05/2020,USD,0.00000
LU1069250972,31/05/2020,USD,0.00000
LU1103452089,31/05/2020,USD,0.00000
LU1669036458,31/05/2020,USD,2.92820
LU1721361928,31/05/2020,USD,3.39880
LU1669037183,31/05/2020,USD,4.90010
LU2070343558,31/05/2020,USD,0.00000
LU2099546561,31/05/2020,USD,0.00000
LU2070343715,31/05/2020,USD,0.00000
LU2070343632,31/05/2020,USD,0.00000
LU1681057110,31/05/2020,USD,4.19910
LU1834329317,31/05/2020,USD,1.63190
LU1933810498,31/05/2020,USD,33.60670
LU1933810654,31/05/2020,USD,1.39820
LU1681056906,31/05/2020,USD,6.61200
LU1681057037,31/05/2020,USD,0.89640
LU1733247586,31/05/2020,EUR,0.90890
LU1191062733,31/05/2020,EUR,2.22890
LU1191062659,31/05/2020,EUR,0.52150
LU1241524617,31/05/2020,EUR,1.20610
LU1241524963,31/05/2020,EUR,0.00000
LU1304596254,31/05/2020,EUR,1.94000
LU1191062576,31/05/2020,EUR,0.00000
LU1191063897,31/05/2020,EUR,1.91590
LU1191063624,31/05/2020,EUR,2.01610
LU1241525184,31/05/2020,EUR,1.16480
LU1241524880,31/05/2020,EUR,0.63760
LU1304596841,31/05/2020,EUR,1.40880
LU1191063541,31/05/2020,EUR,1.40330
LU1191063202,31/05/2020,EUR,2.25700
LU1191063111,31/05/2020,EUR,153.87110
LU1241524708,31/05/2020,EUR,1.10090
LU1241525002,31/05/2020,EUR,0.64450
LU1304596684,31/05/2020,EUR,1.79410
LU1191063038,31/05/2020,EUR,1.29420
LU1532729727,31/05/2020,USD,0.78560
LU1640626609,31/05/2020,USD,0.59380
LU1352906538,31/05/2020,USD,0.83220
LU1484781551,31/05/2020,USD,0.72120
LU1352906298,31/05/2020,USD,0.62350
LU1572169370,31/05/2020,USD,0.91070
LU1373035408,31/05/2020,USD,0.66780
LU1423753034,31/05/2020,USD,1.84260
LU1264796118,31/05/2020,USD,4.02990
LU1669034677,31/05/2020,EUR,0.00000
LU1861218136,31/05/2020,GBP,0.00000
LU2066748497,31/05/2020,GBP,0.00000
LU1861218219,31/05/2020,GBP,0.00000
LU1861218300,31/05/2020,GBP,0.00000
LU1861218482,31/05/2020,GBP,17.17780
LU1884804383,31/05/2020,GBP,0.00000
LU1990957067,31/05/2020,GBP,0.00000
LU1861219704,31/05/2020,GBP,0.00000
LU1861219027,31/05/2020,GBP,0.00000
LU1861219613,31/05/2020,GBP,0.00000
LU1430596939,31/05/2020,GBP,1.31810
LU1430596426,31/05/2020,GBP,0.21820
LU1430596186,31/05/2020,GBP,0.00000
LU0526376511,02/06/2020,EUR,0.00000
LU0526377089,02/06/2020,EUR,0.00000
LU0525202312,02/06/2020,EUR,0.00000
LU0678985754,17/06/2020,USD,0.00000
LU0811112787,31/08/2020,USD,0.34650
LU1257007481,31/08/2020,USD,0.00000
LU0852073260,31/08/2020,USD,0.47950
LU1379100800,31/08/2020,USD,0.07390
LU0827875005,31/08/2020,USD,0.00000
LU0072462343,31/08/2020,USD,0.00000
LU0329592298,31/08/2020,USD,0.34150
LU0827875187,31/08/2020,USD,0.34150
LU0411709560,31/08/2020,USD,0.34150
LU0827875260,31/08/2020,USD,0.00290
LU1330249480,31/08/2020,USD,0.00040
LU1260044513,31/08/2020,USD,0.00100
LU1250982748,31/08/2020,USD,0.00100
LU0204061278,31/08/2020,USD,0.00000
LU0462858753,31/08/2020,USD,0.00000
LU0821914370,31/08/2020,USD,0.00000
LU1085282496,31/08/2020,USD,0.14800
LU1279613878,31/08/2020,USD,0.10070
LU1578216449,31/08/2020,USD,0.15030
LU0859042482,31/08/2020,USD,0.15030
LU1741217456,31/08/2020,USD,0.00000
LU1091682382,31/08/2020,USD,0.14530
LU1800013101,31/08/2020,USD,0.00080
LU1992156122,31/08/2020,USD,0.10120
LU1992155744,31/08/2020,USD,0.09100
LU1992157955,31/08/2020,USD,0.12720
LU1992158094,31/08/2020,USD,0.05880
LU1992157872,31/08/2020,USD,0.10020
LU1919856309,31/08/2020,USD,0.00000
LU0969580132,31/08/2020,USD,0.56650
LU0776122383,31/08/2020,USD,0.58910
LU0827875344,31/08/2020,USD,0.00000
LU1250979793,31/08/2020,USD,0.00890
LU2127175250,31/08/2020,USD,0.14720
LU1250973911,31/08/2020,USD,0.51780
LU1111085012,31/08/2020,USD,0.54230
LU1250978043,31/08/2020,USD,0.00880
LU0984171172,31/08/2020,USD,0.00000
LU1580142542,31/08/2020,USD,0.00000
LU1580142625,31/08/2020,USD,0.06640
LU1580142898,31/08/2020,USD,0.10530
LU2028885262,31/08/2020,USD,0.06640
LU1992160405,31/08/2020,USD,0.10490
LU2070343392,31/08/2020,CNH,2.52670
LU2077746696,31/08/2020,CNH,0.00000
LU2077746779,31/08/2020,CNH,0.00000
LU2077746340,31/08/2020,CNH,0.00000
LU2112292417,31/08/2020,CNH,1.92610
LU2112292250,31/08/2020,CNH,1.68780
LU0683067952,31/08/2020,CNH,2.06840
LU2112292177,31/08/2020,CNH,0.00000
LU2112292094,31/08/2020,CNH,1.96530
LU2112291955,31/08/2020,CNH,1.78000
LU2112291872,31/08/2020,CNH,0.00000
LU1688375424,31/08/2020,USD,0.00000
LU1688375853,31/08/2020,USD,0.00000
LU0359201026,31/08/2020,USD,0.00000
LU0827876078,31/08/2020,USD,0.03910
LU0827875930,31/08/2020,USD,0.00000
LU2087589854,31/08/2020,USD,0.22110
LU0827876151,31/08/2020,EUR,0.00000
LU0628613803,31/08/2020,EUR,0.00000
LU0071969892,31/08/2020,EUR,0.00000
LU0534241806,31/08/2020,EUR,0.00000
LU0462858084,31/08/2020,EUR,0.00000
LU0224105477,31/08/2020,EUR,0.00000
LU1202926504,31/08/2020,EUR,0.00000
LU0669554353,31/08/2020,EUR,0.00000
LU0406496546,31/08/2020,EUR,0.00000
LU0827876235,31/08/2020,EUR,0.00000
LU1984140423,31/08/2020,EUR,0.00000
LU0827876318,31/08/2020,EUR,0.00000
LU0827876409,31/08/2020,EUR,0.00000
LU0888974473,31/08/2020,EUR,0.04700
LU1505937943,31/08/2020,EUR,0.00140
LU1330249563,31/08/2020,EUR,0.00140
LU1505938164,31/08/2020,EUR,0.04270
LU1800012988,31/08/2020,USD,0.40320
LU1564329628,31/08/2020,USD,0.32130
LU1564329032,31/08/2020,USD,0.45640
LU1811366001,31/08/2020,USD,0.00000
LU1706154686,31/08/2020,USD,0.00000
LU1733224965,31/08/2020,USD,0.00000
LU1697837992,31/08/2020,USD,0.00000
LU1564329461,31/08/2020,USD,0.00000
LU1564329115,31/08/2020,USD,0.00000
LU1564329545,31/08/2020,USD,0.00000
LU1733225004,31/08/2020,USD,0.00000
LU1811365961,31/08/2020,USD,0.00000
LU1800013010,31/08/2020,USD,0.55670
LU1811365615,31/08/2020,USD,0.54370
LU1811365888,31/08/2020,USD,0.58310
LU1940842427,31/08/2020,USD,0.00000
LU1564329388,31/08/2020,USD,0.00000
LU1564329206,31/08/2020,USD,0.54370
LU0204061609,31/08/2020,EUR,0.00850
LU0513876275,31/08/2020,EUR,0.00000
LU0827876748,31/08/2020,EUR,2.10330
LU0827876664,31/08/2020,EUR,0.00140
LU1057296771,31/08/2020,USD,0.51470
LU1408527916,31/08/2020,USD,0.00000
LU1919856051,31/08/2020,USD,0.00000
LU0297941386,31/08/2020,USD,0.97610
LU1618350562,31/08/2020,USD,0.00000
LU1057294727,31/08/2020,USD,0.52920
LU1806518533,31/08/2020,USD,0.00000
LU1180455567,31/08/2020,USD,0.78470
LU2075911060,31/08/2020,USD,0.04510
LU2075910922,31/08/2020,USD,0.21840
LU1806518293,31/08/2020,USD,0.03420
LU0995319919,31/08/2020,USD,0.00000
LU0843232686,31/08/2020,USD,0.55120
LU0995325486,31/08/2020,USD,0.00000
LU0651946864,31/08/2020,USD,0.07300
LU1051768304,31/08/2020,USD,0.00000
LU0653880228,31/08/2020,USD,0.13990
LU2066749115,31/08/2020,USD,0.00000
LU0252970164,31/08/2020,USD,0.32850
LU1866970491,31/08/2020,USD,0.07730
LU0462857433,31/08/2020,USD,0.27150
LU1694209807,31/08/2020,USD,0.00000
LU0278470058,31/08/2020,USD,1.09440
LU0622213642,31/08/2020,USD,0.43220
LU0827885491,31/08/2020,USD,0.91580
LU0383940458,31/08/2020,USD,1.28870
LU0827884924,31/08/2020,USD,0.00000
LU0995345831,31/08/2020,USD,0.00000
LU0523291242,31/08/2020,USD,0.00000
LU1741217027,31/08/2020,USD,1.32790
LU0520955575,31/08/2020,USD,1.32790
LU0995336418,31/08/2020,USD,0.00510
LU1495982867,31/08/2020,USD,0.16510
LU1911699996,31/08/2020,USD,0.00770
LU1817795518,31/08/2020,USD,0.24000
LU2038736208,31/08/2020,USD,0.35360
LU1817794974,31/08/2020,USD,0.41920
LU1817796086,31/08/2020,USD,0.43390
LU1817794388,31/08/2020,USD,0.45120
LU1862385918,31/08/2020,USD,0.55400
LU2098887420,31/08/2020,EUR,0.04730
LU2098887693,31/08/2020,EUR,0.05590
LU2098887776,31/08/2020,EUR,0.05550
LU2098887859,31/08/2020,EUR,0.08000
LU2133217062,31/08/2020,EUR,0.08940
LU2098888071,31/08/2020,EUR,0.07000
LU0204069685,31/08/2020,EUR,0.00000
LU0297941469,31/08/2020,EUR,0.09020
LU0827877712,31/08/2020,EUR,0.00800
LU1376384365,31/08/2020,EUR,0.00000
LU1376384100,31/08/2020,EUR,0.04760
LU0368229703,31/08/2020,EUR,0.06690
LU1808491655,31/08/2020,EUR,0.00360
LU1376384282,31/08/2020,EUR,0.00650
LU1808491812,31/08/2020,EUR,0.00370
LU1445718197,31/08/2020,EUR,0.02860
LU0368266499,31/08/2020,EUR,0.10290
LU1445719088,31/08/2020,EUR,0.06570
LU0827877803,31/08/2020,EUR,0.00000
LU1445719328,31/08/2020,EUR,0.09550
LU0827878017,31/08/2020,EUR,0.00150
LU0448387703,31/08/2020,EUR,0.00000
LU0448386994,31/08/2020,EUR,0.00000
LU0448387455,31/08/2020,EUR,0.00000
LU0903533064,31/08/2020,EUR,0.00000
LU0827891978,31/08/2020,EUR,0.00000
LU0827878108,31/08/2020,EUR,0.00170
LU0555993434,31/08/2020,EUR,0.00000
LU0986743572,31/08/2020,EUR,0.00000
LU0204061948,31/08/2020,EUR,0.00000
LU0906886691,31/08/2020,EUR,0.03130
LU0252966485,31/08/2020,EUR,0.09350
LU0827878447,31/08/2020,EUR,0.00000
LU0368230206,31/08/2020,EUR,0.16970
LU2091194634,31/08/2020,EUR,0.23410
LU0619515397,31/08/2020,EUR,0.00000
LU1185942585,31/08/2020,EUR,0.18780
LU0871639463,31/08/2020,EUR,0.00000
LU0949170855,31/08/2020,EUR,0.00000
LU1015435362,31/08/2020,EUR,0.00000
LU1984140779,31/08/2020,EUR,0.32780
LU0579997130,31/08/2020,EUR,0.32780
LU0875160912,31/08/2020,EUR,0.00000
LU2091194550,31/08/2020,EUR,0.00000
LU1200839964,31/08/2020,EUR,0.00000
LU2091194477,31/08/2020,EUR,0.09380
LU1222728690,31/08/2020,EUR,0.09380
LU0883524240,31/08/2020,EUR,0.00000
LU2091194394,31/08/2020,EUR,0.00000
LU0229084990,31/08/2020,EUR,0.00000
LU0969580306,31/08/2020,EUR,0.00000
LU0368266812,31/08/2020,EUR,0.05590
LU0204061864,31/08/2020,EUR,0.00000
LU0252966055,31/08/2020,EUR,0.15320
LU0827879098,31/08/2020,EUR,0.06900
LU0368230461,31/08/2020,EUR,0.52350
LU1258858023,31/08/2020,EUR,0.00000
LU0252965834,31/08/2020,EUR,0.04560
LU0204062672,31/08/2020,EUR,0.00000
LU0827879502,31/08/2020,EUR,0.03250
LU1861217914,31/08/2020,USD,0.00000
LU1861217161,31/08/2020,USD,0.00000
LU1861217591,31/08/2020,USD,0.00420
LU1181257202,31/08/2020,USD,0.26900
LU0278466700,31/08/2020,USD,0.30320
LU0278456651,31/08/2020,USD,0.30000
LU0278469043,31/08/2020,USD,0.38900
LU0737136415,31/08/2020,USD,0.00000
LU0278463947,31/08/2020,USD,0.36650
LU1270847186,31/08/2020,USD,0.01300
LU1294567364,31/08/2020,USD,0.01200
LU0986736956,31/08/2020,USD,0.33590
LU1877503935,31/08/2020,USD,0.00000
LU1129992308,31/08/2020,USD,0.00000
LU1083819141,31/08/2020,USD,0.00000
LU1992159902,31/08/2020,USD,0.28450
LU1992159654,31/08/2020,USD,0.30490
LU1992160157,31/08/2020,USD,0.27200
LU1992161049,31/08/2020,USD,0.01720
LU1992159068,31/08/2020,USD,0.00000
LU1861215629,31/08/2020,USD,0.02830
LU1861214903,31/08/2020,USD,0.01260
LU1861215207,31/08/2020,USD,0.04000
LU0072462426,31/08/2020,USD,0.35180
LU0827880344,31/08/2020,USD,0.59590
LU0329592538,31/08/2020,USD,0.87560
LU1978683339,31/08/2020,USD,0.00000
LU1978682950,31/08/2020,USD,0.00000
LU1978683099,31/08/2020,USD,0.00000
LU1978683255,31/08/2020,USD,0.00000
LU1978682877,31/08/2020,USD,0.00000
LU1978683412,31/08/2020,USD,0.00000
LU1978683172,31/08/2020,USD,0.00000
LU1978683685,31/08/2020,USD,0.00000
LU1842103803,31/08/2020,USD,0.24140
LU0414062165,31/08/2020,USD,0.01610
LU1222731728,31/08/2020,USD,0.26300
LU1403442228,31/08/2020,USD,0.01280
LU1116319994,31/08/2020,USD,0.00000
LU0368268602,31/08/2020,USD,0.67480
LU0265552215,31/08/2020,USD,0.00000
LU0557294096,31/08/2020,USD,0.00000
LU0827881748,31/08/2020,USD,0.00000
LU0827881318,31/08/2020,USD,0.00000
LU0827881235,31/08/2020,USD,0.00000
LU0462857607,31/08/2020,USD,0.18170
LU1919856135,31/08/2020,USD,0.00000
LU0118259661,31/08/2020,USD,0.00150
LU0171284770,31/08/2020,USD,0.00020
LU0368267034,31/08/2020,USD,0.96770
LU0372548783,31/08/2020,USD,1.20310
LU1153585291,31/08/2020,USD,0.00000
LU1153585374,31/08/2020,USD,0.00000
LU1877504073,31/08/2020,USD,0.00000
LU1133085917,31/08/2020,USD,0.00000
LU0250163515,31/08/2020,USD,0.00000
LU0827882712,31/08/2020,USD,0.00000
LU0827883363,31/08/2020,JPY,0.12360
LU0236176334,31/08/2020,JPY,0.00000
LU0204063480,31/08/2020,JPY,0.00000
LU0827883017,31/08/2020,JPY,0.00000
LU0171289738,31/08/2020,USD,0.31940
LU0204063647,31/08/2020,USD,0.00280
LU0462858670,31/08/2020,USD,0.01560
LU0827884411,31/08/2020,USD,0.64950
LU0827884098,31/08/2020,USD,0.00400
LU2123743853,31/08/2020,USD,0.00000
LU2123743937,31/08/2020,USD,0.00000
LU2123743770,31/08/2020,USD,0.00000
LU0612318385,31/08/2020,USD,0.10690
LU1861216866,31/08/2020,USD,0.00000
LU1861216197,31/08/2020,USD,0.00000
LU2168066202,31/08/2020,USD,0.00000
LU1861216270,31/08/2020,USD,0.00000
LU1861216437,31/08/2020,USD,0.00000
LU0475494422,31/08/2020,USD,0.00000
LU0827887943,31/08/2020,USD,0.01440
LU0827888248,31/08/2020,USD,0.00000
LU0204063720,31/08/2020,USD,0.00000
LU0435534705,31/08/2020,USD,0.00520
LU0368234703,31/08/2020,USD,0.06180
LU0376446257,31/08/2020,CHF,0.00000
LU1276852404,31/08/2020,CHF,0.00000
LU0376447149,31/08/2020,CHF,0.13540
LU0011847091,31/08/2020,GBP,0.17460
LU0204064025,31/08/2020,GBP,0.00060
LU0329592967,31/08/2020,GBP,1.09440
LU0827886036,31/08/2020,GBP,0.00660
LU2211194795,31/08/2020,GBP,0.00000
LU0204064967,31/08/2020,USD,0.00280
LU0827886549,31/08/2020,USD,0.00430
LU1294567448,31/08/2020,USD,0.31020
LU0822668108,31/08/2020,USD,0.79020
LU1111085442,31/08/2020,USD,0.02140
LU0592702061,31/08/2020,USD,0.00000
LU0706698544,31/08/2020,USD,0.00850
LU1919856218,31/08/2020,USD,0.00000
LU0552552704,31/08/2020,USD,1.88870
LU0532707519,31/08/2020,USD,12.71480
LU0681219902,31/08/2020,USD,0.00320
LU1111085798,31/08/2020,USD,0.66560
LU0592702228,31/08/2020,USD,0.00000
LU0204065857,31/08/2020,USD,0.00000
LU0827887430,31/08/2020,USD,0.00080
LU0097036916,31/08/2020,USD,0.00000
LU0341380367,31/08/2020,USD,0.00000
LU0808759830,31/08/2020,USD,0.23080
LU0184696937,31/08/2020,USD,1.24770
LU0871639547,31/08/2020,USD,0.29990
LU0297941972,31/08/2020,USD,1.61460
LU0204068364,31/08/2020,USD,0.00000
LU0630472362,31/08/2020,USD,0.00000
LU0171304719,31/08/2020,USD,0.00000
LU0106831901,31/08/2020,USD,0.00000
LU0827889055,31/08/2020,USD,0.09320
LU0329593262,31/08/2020,USD,0.09320
LU0055631609,31/08/2020,USD,0.00000
LU0408222320,31/08/2020,USD,0.00000
LU0827889212,31/08/2020,USD,0.00000
LU0252968424,31/08/2020,USD,0.00000
LU0827889139,31/08/2020,USD,0.00000
LU0368252358,31/08/2020,USD,0.00410
LU1822774284,31/08/2020,USD,0.00000
LU0329593007,31/08/2020,USD,0.08030
LU2112292763,31/08/2020,USD,0.00000
LU0204068877,31/08/2020,USD,0.00030
LU0827890145,31/08/2020,USD,0.35420
LU0252968341,31/08/2020,USD,0.51620
LU0827889725,31/08/2020,USD,0.00110
LU1822773716,31/08/2020,USD,0.00000
LU0724618946,31/08/2020,USD,0.00000
LU1722863211,31/08/2020,USD,0.00000
LU2168066038,31/08/2020,USD,0.00000
LU2134542260,31/08/2020,USD,0.00000
LU1933810654,04/11/2020,USD,19.38640
LU1834329317,04/11/2020,USD,21.02340
LU1933810498,04/11/2020,USD,16.00000
LU1681057037,04/11/2020,USD,0.00000
LU1681057110,04/11/2020,USD,20.99560
LU1681056906,04/11/2020,USD,16.94000
LU0836514587,31/03/2021,USD,1.36790
LU0960941754,31/03/2021,USD,0.00000
LU0826455437,31/03/2021,USD,6.03010
LU1333800438,31/03/2021,USD,0.44480
LU2087589268,31/03/2021,USD,0.00000
LU1400680390,31/03/2021,USD,6.12820
LU0826454976,31/03/2021,EUR,0.87610
LU0839971503,31/03/2021,USD,0.63220
LU0938202743,31/03/2021,USD,3.43120
LU0836512961,31/03/2021,USD,3.41950
LU0836515717,31/03/2021,USD,3.90880
LU0938202826,31/03/2021,USD,4.19810
LU0960942059,31/03/2021,USD,0.92930
LU0811112787,10/05/2021,USD,0.00000
LU0784324112,31/05/2021,USD,0.00000
LU0725892466,31/05/2021,USD,0.00000
LU0725887540,31/05/2021,USD,0.00000
LU0725892383,31/05/2021,USD,0.00000
LU1246651910,31/05/2021,USD,0.00000
LU1653088168,31/05/2021,USD,0.00000
LU1513020419,31/05/2021,USD,0.00000
LU1508158273,31/05/2021,USD,0.00000
LU1586024074,31/05/2021,USD,0.00000
LU1508158356,31/05/2021,USD,0.00000
LU2079411406,31/05/2021,EUR,0.64000
LU0995223301,31/05/2021,USD,0.00000
LU0852336535,31/05/2021,USD,0.00000
LU0852332542,31/05/2021,USD,0.00000
LU0965649881,31/05/2021,USD,0.00000
LU1033658136,31/05/2021,USD,0.00000
LU1033658722,31/05/2021,USD,0.00000
LU1061270184,31/05/2021,USD,0.00000
LU1321847987,31/05/2021,USD,0.00000
LU1896777239,31/05/2021,USD,0.00000
LU1321847714,31/05/2021,USD,0.00000
LU1289970243,31/05/2021,USD,0.59600
LU0949128572,31/05/2021,USD,6.78980
LU1567863144,31/05/2021,USD,4.56860
LU1072457747,31/05/2021,USD,0.72740
LU1567862849,31/05/2021,USD,5.43950
LU0997362164,31/05/2021,USD,0.02100
LU1093538335,31/05/2021,USD,0.00000
LU1800013283,31/05/2021,USD,0.00000
LU1814255391,31/05/2021,USD,0.00000
LU1308276671,31/05/2021,USD,0.00000
LU1118028742,31/05/2021,USD,6.96660
LU1572169453,31/05/2021,USD,0.00000
LU0949128226,31/05/2021,USD,7.12060
LU1706560163,31/05/2021,USD,5.99050
LU1706559827,31/05/2021,USD,5.52380
LU1435395808,31/05/2021,EUR,0.00000
LU0802637750,31/05/2021,EUR,0.00000
LU2213651438,31/05/2021,EUR,0.00000
LU0414666189,31/05/2021,EUR,0.00000
LU0776931064,31/05/2021,EUR,0.00000
LU0313923905,31/05/2021,EUR,0.00000
LU0827973438,31/05/2021,EUR,0.00000
LU1893597481,31/05/2021,EUR,0.49850
LU1893597721,31/05/2021,EUR,0.59170
LU1893597564,31/05/2021,EUR,0.94140
LU1893598026,31/05/2021,EUR,1.15560
LU1893597648,31/05/2021,EUR,1.85320
LU1193909402,31/05/2021,EUR,0.09290
LU1200840038,31/05/2021,EUR,0.00000
LU0438336264,31/05/2021,EUR,0.00000
LU1117534401,31/05/2021,EUR,0.30890
LU0438336421,31/05/2021,EUR,0.31290
LU1117534666,31/05/2021,EUR,0.00000
LU1908248021,31/05/2021,USD,0.00000
LU1376384878,31/05/2021,USD,0.00000
LU1373035077,31/05/2021,USD,0.00000
LU1373034930,31/05/2021,USD,0.00000
LU1251621188,31/05/2021,USD,0.00000
LU2215606471,31/05/2021,USD,0.00000
LU1603214401,31/05/2021,USD,0.00000
LU1382784764,31/05/2021,USD,0.00000
LU1251621345,31/05/2021,USD,0.00000
LU1817852764,31/05/2021,USD,0.00000
LU1603215044,31/05/2021,USD,0.00000
LU1603214153,31/05/2021,USD,0.00000
LU1288049940,31/05/2021,USD,0.00000
LU1288049866,31/05/2021,USD,0.00000
LU1258025839,31/05/2021,USD,0.00000
LU2099546561,31/05/2021,USD,0.00000
LU2070343715,31/05/2021,USD,0.00000
LU2070343632,31/05/2021,USD,0.00000
LU2070343558,31/05/2021,USD,0.00000
LU1669036458,31/05/2021,USD,2.81440
LU1669037183,31/05/2021,USD,4.03540
LU1721361928,31/05/2021,USD,3.28060
LU1733247586,31/05/2021,EUR,2.42900
LU1241524617,31/05/2021,EUR,1.13920
LU1191062733,31/05/2021,EUR,1.84370
LU1191062659,31/05/2021,EUR,1.33660
LU1304596254,31/05/2021,EUR,3.02430
LU1191062576,31/05/2021,EUR,1.52960
LU1241524963,31/05/2021,EUR,0.89890
LU1241525184,31/05/2021,EUR,1.73810
LU1241524880,31/05/2021,EUR,0.78720
LU1191063897,31/05/2021,EUR,1.46200
LU1191063624,31/05/2021,EUR,2.25710
LU1304596841,31/05/2021,EUR,2.09820
LU1191063541,31/05/2021,EUR,1.59300
LU1241524708,31/05/2021,EUR,0.70040
LU1191063202,31/05/2021,EUR,2.15030
LU1191063111,31/05/2021,EUR,1.19650
LU1304596684,31/05/2021,EUR,2.51430
LU1191063038,31/05/2021,EUR,1.42890
LU1241525002,31/05/2021,EUR,1.37400
LU1352906298,31/05/2021,USD,0.81460
LU1572169370,31/05/2021,USD,0.00000
LU1373035408,31/05/2021,USD,0.00000
LU1352906538,31/05/2021,USD,1.46110
LU1532729727,31/05/2021,USD,0.00000
LU1484781551,31/05/2021,USD,0.00000
LU1640626609,31/05/2021,USD,0.00000
LU1423753034,31/05/2021,USD,19726.54290
LU1264796118,31/05/2021,USD,4.02870
LU1103452089,31/05/2021,USD,0.01610
LU1069250972,31/05/2021,USD,1.12110
LU1669034677,31/05/2021,EUR,0.00000
LU1861219613,31/05/2021,GBP,0.00000
LU1861219290,31/05/2021,GBP,0.00000
LU1861219886,31/05/2021,GBP,0.00000
LU1861219704,31/05/2021,GBP,0.00000
LU1861219027,31/05/2021,GBP,0.00000
LU1990957067,31/05/2021,GBP,0.00000
LU1861218136,31/05/2021,GBP,0.00000
LU1861218300,31/05/2021,GBP,0.00000
LU2066748497,31/05/2021,GBP,0.00000
LU1884804383,31/05/2021,GBP,0.00000
LU1861218482,31/05/2021,GBP,0.00000
LU1861218219,31/05/2021,GBP,0.00000
LU1430596186,31/05/2021,GBP,0.10260
LU1430596426,31/05/2021,GBP,0.85190
LU1430596939,31/05/2021,GBP,2.27830
LU1669034677,24/08/2021,EUR,0.00000
LU1257007481,31/08/2021,USD,0.00000
